cero
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
ocho
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 1 0 0 0 0 1 1 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 0 1 1 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 1 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 
0 0 0 1 1 1 1 1 1 1 0 0 
nueve
0 0 1 1 1 1 1 1 1 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 1 0 0 0 0 1 1 0 0 
0 0 0 1 1 1 1 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
tres
0 0 0 1 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 1 1 1 1 1 1 1 0 0 0 
tres
0 0 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 1 1 1 1 0 1 1 1 1 1 0 
nueve
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
siete
0 0 1 1 1 1 1 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 
dos
0 0 1 1 1 1 1 0 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 1 1 1 0 0 0 0 0 0 0 0 
1 1 1 1 1 1 1 1 1 1 1 1 
cuatro
0 0 0 0 1 0 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 
0 0 0 1 1 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
cinco
0 0 1 1 1 1 1 1 1 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 0 
0 1 0 0 1 1 1 1 1 0 0 0 
0 1 1 1 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 1 1 1 1 1 1 1 0 0 0 
cero
0 0 0 1 1 1 1 1 1 0 0 0 
0 1 1 0 0 0 0 0 1 1 0 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 0 1 1 0 
0 0 1 1 1 1 1 1 1 1 0 0 
seis
0 0 0 0 1 1 1 1 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 1 1 1 1 1 0 0 
0 1 0 1 1 0 0 0 0 1 0 0 
0 1 0 1 0 0 0 0 0 0 1 0 
0 1 0 1 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 1 1 1 1 1 1 1 1 1 1 0 
seis
0 0 0 0 0 1 1 1 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 1 1 0 0 
0 0 1 1 1 1 1 1 1 0 0 0 
dos
0 0 0 0 0 0 1 1 1 0 0 0 
0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 0 0 0 0 
0 0 1 0 0 0 0 0 1 1 0 0 
tres
0 0 1 1 1 1 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 
0 0 0 1 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 1 1 1 0 0 
1 1 1 1 1 0 0 0 0 0 0 0 
tres
0 0 1 1 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 1 1 1 0 
1 1 1 1 1 1 1 1 0 0 0 0 
cuatro
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
cuatro
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
cuatro
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 0 1 0 1 0 0 0 0 
0 0 0 1 1 0 0 1 0 0 0 0 
0 0 1 1 0 0 0 1 0 0 0 0 
0 1 1 0 0 0 0 1 0 0 0 0 
1 1 1 1 1 1 1 1 1 1 1 1 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
cuatro
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 0 1 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
cinco
0 1 1 1 1 1 0 1 1 1 1 1 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 1 1 1 1 1 0 0 0 0 
1 1 1 1 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 1 1 1 1 1 0 1 1 1 0 0 
tres
0 1 1 1 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 0 0 
0 1 1 1 1 1 1 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 1 1 1 1 1 0 0 0 0 
cuatro
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 1 0 0 1 0 
0 0 0 0 0 1 0 0 0 0 1 0 
0 0 0 0 0 1 0 0 0 0 1 0 
0 0 0 1 1 0 0 0 0 0 1 0 
0 0 1 1 0 0 0 0 0 0 1 0 
0 1 1 1 1 1 1 1 1 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
uno
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 
cero
0 0 0 0 1 1 1 1 1 1 0 0 
0 0 1 1 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 1 1 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 1 1 0 0 0 
0 0 0 1 1 1 1 1 0 0 0 0 
cero
0 0 0 0 1 1 1 1 1 0 0 0 
0 0 0 0 1 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 1 0 0 0 0 0 1 0 0 
0 0 0 1 1 0 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 1 0 0 
0 0 0 0 1 1 1 1 1 0 0 0 
dos
0 0 0 0 1 1 1 1 1 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 
0 0 0 0 1 1 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 1 1 1 1 0 1 1 0 0 0 0 
1 0 0 0 1 1 0 0 0 0 0 0 
1 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 1 1 
dos
0 0 0 0 1 1 1 1 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 
0 0 1 1 0 0 0 0 1 0 0 0 
0 0 1 1 1 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 1 1 1 1 1 1 0 0 0 0 0 
0 1 1 1 1 1 1 1 1 1 1 0 
dos
0 0 0 0 0 1 1 1 0 0 0 0 
0 0 1 1 1 1 0 1 0 0 0 0 
0 0 1 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 
0 0 0 1 1 1 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 0 
1 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 1 
tres
0 0 1 1 1 1 1 1 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 1 0 0 
0 0 1 1 1 1 1 1 1 0 0 0 
cuatro
0 0 0 1 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 0 1 1 1 1 1 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
cuatro
0 0 0 0 0 0 0 1 1 0 1 0 
0 0 0 0 0 0 1 1 0 0 1 0 
0 0 0 0 0 1 1 0 0 0 1 0 
0 0 0 1 1 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 0 1 0 0 
0 1 1 1 0 0 0 0 0 1 0 0 
0 0 0 1 1 1 1 1 1 1 1 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
cuatro
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 1 0 1 0 0 0 
0 0 0 0 0 1 1 0 1 0 0 0 
0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 
0 0 0 1 1 0 0 0 1 0 0 0 
0 0 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 1 1 1 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
tres
0 0 0 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 1 1 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 1 1 1 1 1 1 1 0 0 0 0 
tres
0 0 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 1 1 1 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 1 0 0 0 1 1 0 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 
cinco
0 0 1 1 1 1 1 1 1 1 1 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 1 1 1 1 1 0 0 
0 1 1 1 1 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 0 
0 0 1 1 1 1 1 1 1 1 1 0 
cinco
0 0 1 1 1 1 1 1 1 1 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 1 1 0 0 
0 1 1 1 1 1 1 1 1 1 1 1 
0 1 1 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 1 0 0 
1 1 1 1 1 1 1 1 1 0 0 0 
cinco
0 1 1 1 1 1 1 1 1 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 1 1 1 1 1 1 0 
0 1 1 1 1 0 0 0 0 0 1 1 
0 1 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 1 0 0 
1 1 1 1 1 1 1 1 0 0 0 0 
cinco
1 1 1 1 1 1 1 1 1 1 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 1 1 1 1 1 1 0 0 0 
1 1 1 1 0 0 0 0 1 1 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 1 1 1 1 1 1 1 1 0 0 
cinco
0 1 1 1 1 1 1 1 1 1 1 1 
